BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;16.12.2021;Индекс МосБиржи;Индекс МосБиржи;3750,36;3705,57;3755,07;3701,35;1,43081E+11;0;0;2;1,88388E+13;RUB;5023191120;3;
SNDX;IMOEX;17.12.2021;Индекс МосБиржи;Индекс МосБиржи;3723,27;3725,04;3739,59;3696,5;1,2723E+11;0;0;2;1,8411E+13;RUB;4944847155;3;
SNDX;IMOEX;20.12.2021;Индекс МосБиржи;Индекс МосБиржи;3669,05;3657,65;3674,71;3629,61;90298936541;0;0;2;1,81429E+13;RUB;4944847155;3;
SNDX;IMOEX;21.12.2021;Индекс МосБиржи;Индекс МосБиржи;3693,02;3705,33;3713,68;3670,16;82117461532;0;0;2;1,82614E+13;RUB;4944847155;3;
SNDX;IMOEX;22.12.2021;Индекс МосБиржи;Индекс МосБиржи;3746,75;3715,2;3759,67;3699,06;87418363756;0;0;2;1,85271E+13;RUB;4944847155;3;
SNDX;IMOEX;23.12.2021;Индекс МосБиржи;Индекс МосБиржи;3704,6;3745,52;3751,37;3691,04;74775470568;0;0;2;1,83187E+13;RUB;4944847155;3;
SNDX;IMOEX;24.12.2021;Индекс МосБиржи;Индекс МосБиржи;3702,72;3700,34;3703,72;3653,63;44756758750;0;0;2;1,83094E+13;RUB;4944847155;3;
SNDX;IMOEX;27.12.2021;Индекс МосБиржи;Индекс МосБиржи;3740,63;3711,77;3742,12;3709,19;49142530172;0;0;2;1,84969E+13;RUB;4944847155;3;
SNDX;IMOEX;28.12.2021;Индекс МосБиржи;Индекс МосБиржи;3777,56;3766,5;3790,44;3751;64031615578;0;0;2;1,86795E+13;RUB;4944847155;3;
SNDX;IMOEX;29.12.2021;Индекс МосБиржи;Индекс МосБиржи;3741,07;3756,54;3770,09;3727,35;60359168520;0;0;2;1,8499E+13;RUB;4944847155;3;
SNDX;IMOEX;30.12.2021;Индекс МосБиржи;Индекс МосБиржи;3787,26;3753,92;3789,61;3740,93;61497152069;0;0;2;1,87274E+13;RUB;4944847155;3;
SNDX;IMOEX;03.01.2022;Индекс МосБиржи;Индекс МосБиржи;3852,5;3825,3;3866,15;3823,5;52472868138;0;0;2;1,905E+13;RUB;4944847155;3;
SNDX;IMOEX;04.01.2022;Индекс МосБиржи;Индекс МосБиржи;3873,49;3880,2;3892,33;3846,81;62624414462;0;0;2;1,91538E+13;RUB;4944847155;3;
SNDX;IMOEX;05.01.2022;Индекс МосБиржи;Индекс МосБиржи;3815,05;3857,9;3875,25;3805,06;59842279698;0;0;2;1,88648E+13;RUB;4944847155;3;
SNDX;IMOEX;06.01.2022;Индекс МосБиржи;Индекс МосБиржи;3753,29;3758,68;3784,17;3720,17;83469097492;0;0;2;1,85594E+13;RUB;4944847155;3;
SNDX;IMOEX;07.01.2022;Индекс МосБиржи;Индекс МосБиржи;3772,04;3772,04;3772,04;3772,04;0;0;0;2;1,86521E+13;RUB;4944847155;3;
SNDX;IMOEX;10.01.2022;Индекс МосБиржи;Индекс МосБиржи;3738,68;3798,43;3806,84;3726,73;85302196824;0;0;2;1,84872E+13;RUB;4944847155;3;
SNDX;IMOEX;11.01.2022;Индекс МосБиржи;Индекс МосБиржи;3785,29;3764,56;3800,91;3751,45;81053376710;0;0;2;1,87177E+13;RUB;4944847155;3;
SNDX;IMOEX;12.01.2022;Индекс МосБиржи;Индекс МосБиржи;3829,95;3797,31;3841,72;3783,92;1,00865E+11;0;0;2;1,89385E+13;RUB;4944847155;3;
SNDX;IMOEX;13.01.2022;Индекс МосБиржи;Индекс МосБиржи;3674,73;3814,98;3818,97;3664,48;1,78771E+11;0;0;2;1,8171E+13;RUB;4944847155;3;
SNDX;IMOEX;14.01.2022;Индекс МосБиржи;Индекс МосБиржи;3596,98;3703,9;3723,62;3512,03;2,53411E+11;0;0;2;1,77865E+13;RUB;4944847155;3;
SNDX;IMOEX;17.01.2022;Индекс МосБиржи;Индекс МосБиржи;3560,35;3633,01;3651,36;3501,94;1,56354E+11;0;0;2;1,76054E+13;RUB;4944847155;3;
SNDX;IMOEX;18.01.2022;Индекс МосБиржи;Индекс МосБиржи;3328,94;3527,77;3534,56;3297,12;3,02734E+11;0;0;2;1,64611E+13;RUB;4944847155;3;
SNDX;IMOEX;19.01.2022;Индекс МосБиржи;Индекс МосБиржи;3436,82;3290,31;3500,27;3256,6;2,57223E+11;0;0;2;1,69945E+13;RUB;4944847155;3;
SNDX;IMOEX;20.01.2022;Индекс МосБиржи;Индекс МосБиржи;3516,02;3519,02;3533,61;3403,74;1,91687E+11;0;0;2;1,73862E+13;RUB;4944847155;3;
SNDX;IMOEX;21.01.2022;Индекс МосБиржи;Индекс МосБиржи;3439,25;3420,12;3503,84;3407,27;1,80588E+11;0;0;2;1,70066E+13;RUB;4944847155;3;
SNDX;IMOEX;24.01.2022;Индекс МосБиржи;Индекс МосБиржи;3235,28;3426,19;3426,47;3158,46;2,6289E+11;0;0;2;1,5998E+13;RUB;4944847155;3;
SNDX;IMOEX;25.01.2022;Индекс МосБиржи;Индекс МосБиржи;3258,74;3316,98;3330,9;3229,45;1,57537E+11;0;0;2;1,6114E+13;RUB;4944847155;3;
SNDX;IMOEX;26.01.2022;Индекс МосБиржи;Индекс МосБиржи;3357,66;3341,71;3412,15;3276,06;1,60814E+11;0;0;2;1,66031E+13;RUB;4944847155;3;
SNDX;IMOEX;27.01.2022;Индекс МосБиржи;Индекс МосБиржи;3455,93;3296,47;3525,94;3284,49;2,37137E+11;0;0;2;1,7089E+13;RUB;4944847155;3;
SNDX;IMOEX;28.01.2022;Индекс МосБиржи;Индекс МосБиржи;3488,6;3508,57;3534,4;3446,01;1,43425E+11;0;0;2;1,72506E+13;RUB;4944847155;3;
SNDX;IMOEX;31.01.2022;Индекс МосБиржи;Индекс МосБиржи;3530,38;3524,11;3566,05;3518,55;1,17693E+11;0;0;2;1,74572E+13;RUB;4944847155;3;
SNDX;IMOEX;01.02.2022;Индекс МосБиржи;Индекс МосБиржи;3548,17;3564,55;3584,71;3531,35;1,10134E+11;0;0;2;1,75452E+13;RUB;4944847155;3;
SNDX;IMOEX;02.02.2022;Индекс МосБиржи;Индекс МосБиржи;3543,8;3574,87;3580,22;3516,17;1,10896E+11;0;0;2;1,75236E+13;RUB;4944847155;3;
SNDX;IMOEX;03.02.2022;Индекс МосБиржи;Индекс МосБиржи;3471,18;3498,76;3519,23;3446,65;1,02907E+11;0;0;2;1,71645E+13;RUB;4944847155;3;
SNDX;IMOEX;04.02.2022;Индекс МосБиржи;Индекс МосБиржи;3471,01;3499,32;3556,32;3464,14;1,24983E+11;0;0;2;1,71636E+13;RUB;4944847155;3;
SNDX;IMOEX;07.02.2022;Индекс МосБиржи;Индекс МосБиржи;3470,78;3511,39;3521,26;3437,93;74559343724;0;0;2;1,71625E+13;RUB;4944847155;3;
SNDX;IMOEX;08.02.2022;Индекс МосБиржи;Индекс МосБиржи;3551,65;3497,18;3551,65;3487,64;1,21465E+11;0;0;2;1,75624E+13;RUB;4944847155;3;
SNDX;IMOEX;09.02.2022;Индекс МосБиржи;Индекс МосБиржи;3638,93;3593;3638,93;3580,45;1,37283E+11;0;0;2;1,7994E+13;RUB;4944847155;3;
SNDX;IMOEX;10.02.2022;Индекс МосБиржи;Индекс МосБиржи;3655,76;3628,51;3655,76;3592,75;1,36808E+11;0;0;2;1,80772E+13;RUB;4944847155;3;
SNDX;IMOEX;11.02.2022;Индекс МосБиржи;Индекс МосБиржи;3546,62;3579,69;3596,74;3514,12;1,36512E+11;0;0;2;1,75375E+13;RUB;4944847155;3;
SNDX;IMOEX;14.02.2022;Индекс МосБиржи;Индекс МосБиржи;3481,38;3442,82;3524,87;3404,35;1,88829E+11;0;0;2;1,72149E+13;RUB;4944847155;3;
SNDX;IMOEX;15.02.2022;Индекс МосБиржи;Индекс МосБиржи;3600,29;3532;3614,15;3514,98;1,85245E+11;0;0;2;1,78029E+13;RUB;4944847155;3;
SNDX;IMOEX;16.02.2022;Индекс МосБиржи;Индекс МосБиржи;3646,41;3682,94;3683,95;3608,01;1,41371E+11;0;0;2;1,80309E+13;RUB;4944847155;3;
SNDX;IMOEX;17.02.2022;Индекс МосБиржи;Индекс МосБиржи;3511,08;3588,27;3595,12;3498,2;1,66699E+11;0;0;2;1,73618E+13;RUB;4944847155;3;
SNDX;IMOEX;18.02.2022;Индекс МосБиржи;Индекс МосБиржи;3393,31;3547,04;3565,52;3371,05;1,767E+11;0;0;2;1,67794E+13;RUB;4944847155;3;
SNDX;IMOEX;21.02.2022;Индекс МосБиржи;Индекс МосБиржи;3036,88;3458,73;3460,42;2910,49;4,69405E+11;0;0;2;1,50169E+13;RUB;4944847155;3;
SNDX;IMOEX;22.02.2022;Индекс МосБиржи;Индекс МосБиржи;3084,74;2909,4;3113,4;2756,46;4,30551E+11;0;0;2;1,52536E+13;RUB;4944847155;3;
SNDX;IMOEX;24.02.2022;Индекс МосБиржи;Индекс МосБиржи;2058,12;2735,88;2740,31;1681,55;2,46453E+11;0;0;2;1,01771E+13;RUB;4944847155;3;
SNDX;IMOEX;25.02.2022;Индекс МосБиржи;Индекс МосБиржи;2470,48;2261,33;2552,46;2256,09;1,89354E+11;0;0;2;1,22162E+13;RUB;4944847155;3;
SNDX;IMOEX;24.03.2022;Индекс МосБиржи;Индекс МосБиржи;2578,51;2474,52;2761,17;2447,68;1,00222E+11;0;0;2;1,27503E+13;RUB;4944847155;3;
SNDX;IMOEX;25.03.2022;Индекс МосБиржи;Индекс МосБиржи;2484,13;2620,62;2664,74;2470,69;49167284761;0;0;2;1,22836E+13;RUB;4944847155;3;
SNDX;IMOEX;28.03.2022;Индекс МосБиржи;Индекс МосБиржи;2430,7;2479,49;2484,57;2407,2;25937057003;0;0;2;1,20195E+13;RUB;4944847155;3;
SNDX;IMOEX;29.03.2022;Индекс МосБиржи;Индекс МосБиржи;2408,49;2442,43;2538,2;2363,62;59068848969;0;0;2;1,19096E+13;RUB;4944847155;3;
SNDX;IMOEX;30.03.2022;Индекс МосБиржи;Индекс МосБиржи;2513,03;2437,92;2513,03;2437,92;39721405988;0;0;2;1,24266E+13;RUB;4944847155;3;
SNDX;IMOEX;31.03.2022;Индекс МосБиржи;Индекс МосБиржи;2703,51;2535,32;2703,51;2533,39;80017047215;0;0;2;1,33684E+13;RUB;4944847155;3;
SNDX;IMOEX;01.04.2022;Индекс МосБиржи;Индекс МосБиржи;2759,64;2714,62;2817,72;2714,62;77972322863;0;0;2;1,3646E+13;RUB;4944847155;3;
SNDX;IMOEX;04.04.2022;Индекс МосБиржи;Индекс МосБиржи;2787,69;2775,06;2835,46;2682,34;67754307203;0;0;2;1,37847E+13;RUB;4944847155;3;
SNDX;IMOEX;05.04.2022;Индекс МосБиржи;Индекс МосБиржи;2662,79;2796,56;2808,27;2576,34;68532631919;0;0;2;1,31671E+13;RUB;4944847155;3;
SNDX;IMOEX;06.04.2022;Индекс МосБиржи;Индекс МосБиржи;2611,43;2641,79;2696,97;2594,95;45527445852;0;0;2;1,29131E+13;RUB;4944847155;3;
SNDX;IMOEX;07.04.2022;Индекс МосБиржи;Индекс МосБиржи;2635,39;2618,26;2653,85;2618,26;33674118545;0;0;2;1,30316E+13;RUB;4944847155;3;
SNDX;IMOEX;08.04.2022;Индекс МосБиржи;Индекс МосБиржи;2592,72;2649,16;2656,72;2554,72;30923457084;0;0;2;1,28206E+13;RUB;4944847155;3;
SNDX;IMOEX;11.04.2022;Индекс МосБиржи;Индекс МосБиржи;2557,16;2596,17;2623,64;2557,16;26788780551;0;0;2;1,26448E+13;RUB;4944847155;3;
SNDX;IMOEX;12.04.2022;Индекс МосБиржи;Индекс МосБиржи;2540,99;2559,22;2570,78;2472,28;33176929302;0;0;2;1,25648E+13;RUB;4944847155;3;
SNDX;IMOEX;13.04.2022;Индекс МосБиржи;Индекс МосБиржи;2528,42;2546,64;2558,86;2517,44;19008934214;0;0;2;1,25027E+13;RUB;4944847155;3;
SNDX;IMOEX;14.04.2022;Индекс МосБиржи;Индекс МосБиржи;2404,73;2530,9;2533,77;2403,86;24317562707;0;0;2;1,1891E+13;RUB;4944847155;3;
SNDX;IMOEX;15.04.2022;Индекс МосБиржи;Индекс МосБиржи;2424,99;2403,16;2431,91;2353,13;24555619330;0;0;2;1,19912E+13;RUB;4944847155;3;
SNDX;IMOEX;18.04.2022;Индекс МосБиржи;Индекс МосБиржи;2342,63;2430,91;2447,58;2338,36;23242744264;0;0;2;1,15839E+13;RUB;4944847155;3;
SNDX;IMOEX;19.04.2022;Индекс МосБиржи;Индекс МосБиржи;2317,46;2342,53;2344,37;2216,61;35589597026;0;0;2;1,14595E+13;RUB;4944847155;3;
SNDX;IMOEX;20.04.2022;Индекс МосБиржи;Индекс МосБиржи;2330,73;2326,03;2374,87;2271,72;34640809162;0;0;2;1,15251E+13;RUB;4944847155;3;
SNDX;IMOEX;21.04.2022;Индекс МосБиржи;Индекс МосБиржи;2271,05;2334,97;2341,21;2260,68;28368978165;0;0;2;1,123E+13;RUB;4944847155;3;
SNDX;IMOEX;22.04.2022;Индекс МосБиржи;Индекс МосБиржи;2232,23;2271,18;2290,04;2223,73;32280692498;0;0;2;1,1038E+13;RUB;4944847155;3;
SNDX;IMOEX;25.04.2022;Индекс МосБиржи;Индекс МосБиржи;2186,22;2236,32;2237,45;2168,18;22521850031;0;0;2;1,08105E+13;RUB;4944847155;3;
SNDX;IMOEX;26.04.2022;Индекс МосБиржи;Индекс МосБиржи;2318,46;2190,97;2347,92;2190,97;42976151804;0;0;2;1,14644E+13;RUB;4944847155;3;
SNDX;IMOEX;27.04.2022;Индекс МосБиржи;Индекс МосБиржи;2424,28;2326,27;2427,47;2305,47;48952158763;0;0;2;1,19877E+13;RUB;4944847155;3;
SNDX;IMOEX;28.04.2022;Индекс МосБиржи;Индекс МосБиржи;2383,66;2434,86;2505,94;2379,12;60911768322;0;0;2;1,17868E+13;RUB;4944847155;3;
SNDX;IMOEX;29.04.2022;Индекс МосБиржи;Индекс МосБиржи;2445,17;2390,83;2448,52;2390,83;41353794399;0;0;2;1,2091E+13;RUB;4944847155;3;
SNDX;IMOEX;04.05.2022;Индекс МосБиржи;Индекс МосБиржи;2373,16;2444,25;2464,6;2373,16;25945992882;0;0;2;1,17349E+13;RUB;4944847155;3;
SNDX;IMOEX;05.05.2022;Индекс МосБиржи;Индекс МосБиржи;2404,8;2379,04;2412,81;2379,04;17342318813;0;0;2;1,18914E+13;RUB;4944847155;3;
SNDX;IMOEX;06.05.2022;Индекс МосБиржи;Индекс МосБиржи;2393,03;2405,17;2406,78;2372,52;18005651255;0;0;2;1,18332E+13;RUB;4944847155;3;
SNDX;IMOEX;11.05.2022;Индекс МосБиржи;Индекс МосБиржи;2387,14;2391,91;2414,87;2367,48;18772686042;0;0;2;1,1804E+13;RUB;4944847155;3;
SNDX;IMOEX;12.05.2022;Индекс МосБиржи;Индекс МосБиржи;2297,89;2382,33;2386,16;2283,31;22770570604;0;0;2;1,13627E+13;RUB;4944847155;3;
SNDX;IMOEX;13.05.2022;Индекс МосБиржи;Индекс МосБиржи;2307,5;2309,98;2321,91;2283,1;15604714548;0;0;2;1,14102E+13;RUB;4944847155;3;
SNDX;IMOEX;16.05.2022;Индекс МосБиржи;Индекс МосБиржи;2364,6;2308,2;2379,35;2306,06;25869494280;0;0;2;1,16926E+13;RUB;4944847155;3;
SNDX;IMOEX;17.05.2022;Индекс МосБиржи;Индекс МосБиржи;2424,1;2378,08;2425,17;2371,93;35173701855;0;0;2;1,19868E+13;RUB;4944847155;3;
SNDX;IMOEX;18.05.2022;Индекс МосБиржи;Индекс МосБиржи;2445,3;2438;2490,17;2438;42157561625;0;0;2;1,20916E+13;RUB;4944847155;3;
SNDX;IMOEX;19.05.2022;Индекс МосБиржи;Индекс МосБиржи;2436,57;2454,36;2454,83;2414,63;23142918171;0;0;2;1,20484E+13;RUB;4944847155;3;
SNDX;IMOEX;20.05.2022;Индекс МосБиржи;Индекс МосБиржи;2373,26;2441,56;2451,02;2365,81;26154389699;0;0;2;1,17354E+13;RUB;4944847155;3;
SNDX;IMOEX;23.05.2022;Индекс МосБиржи;Индекс МосБиржи;2301,85;2379,66;2389,42;2300,77;25254453193;0;0;2;1,13823E+13;RUB;4944847155;3;
SNDX;IMOEX;24.05.2022;Индекс МосБиржи;Индекс МосБиржи;2293,62;2300,11;2317,92;2229,22;34493860693;0;0;2;1,13416E+13;RUB;4944847155;3;
SNDX;IMOEX;25.05.2022;Индекс МосБиржи;Индекс МосБиржи;2340,18;2300,15;2340,18;2291,13;28631752005;0;0;2;1,15718E+13;RUB;4944847155;3;
SNDX;IMOEX;26.05.2022;Индекс МосБиржи;Индекс МосБиржи;2413,06;2348,44;2415,03;2327,29;64356904664;0;0;2;1,19322E+13;RUB;4944847155;3;
SNDX;IMOEX;27.05.2022;Индекс МосБиржи;Индекс МосБиржи;2407,59;2424,7;2439,89;2399,92;34678510446;0;0;2;1,19052E+13;RUB;4944847155;3;
SNDX;IMOEX;30.05.2022;Индекс МосБиржи;Индекс МосБиржи;2400,39;2418,21;2433,04;2376,44;27385294017;0;0;2;1,18696E+13;RUB;4944847155;3;
SNDX;IMOEX;31.05.2022;Индекс МосБиржи;Индекс МосБиржи;2355,75;2400,75;2400,75;2351,74;20607741319;0;0;2;1,16488E+13;RUB;4944847155;3;
SNDX;IMOEX;01.06.2022;Индекс МосБиржи;Индекс МосБиржи;2374,6;2349,84;2385,64;2338,9;23159339656;0;0;2;1,1742E+13;RUB;4944847155;3;
SNDX;IMOEX;02.06.2022;Индекс МосБиржи;Индекс МосБиржи;2340,17;2374,67;2382,23;2337,53;25936157831;0;0;2;1,15718E+13;RUB;4944847155;3;
SNDX;IMOEX;03.06.2022;Индекс МосБиржи;Индекс МосБиржи;2308,03;2341,55;2348,03;2286,82;36640803131;0;0;2;1,14129E+13;RUB;4944847155;3;
SNDX;IMOEX;06.06.2022;Индекс МосБиржи;Индекс МосБиржи;2282,16;2308,35;2321,75;2277,21;23466169599;0;0;2;1,12849E+13;RUB;4944847155;3;
SNDX;IMOEX;07.06.2022;Индекс МосБиржи;Индекс МосБиржи;2291,62;2281,3;2294,4;2239,72;24673602866;0;0;2;1,13317E+13;RUB;4944847155;3;
SNDX;IMOEX;08.06.2022;Индекс МосБиржи;Индекс МосБиржи;2318,85;2296,62;2342,69;2296,62;33948819399;0;0;2;1,14664E+13;RUB;4944847155;3;
SNDX;IMOEX;09.06.2022;Индекс МосБиржи;Индекс МосБиржи;2293,99;2321,57;2323,39;2275,22;24767087946;0;0;2;1,13434E+13;RUB;4944847155;3;
SNDX;IMOEX;10.06.2022;Индекс МосБиржи;Индекс МосБиржи;2285,52;2282,81;2296,1;2273,95;22155213876;0;0;2;1,13015E+13;RUB;4944847155;3;
SNDX;IMOEX;14.06.2022;Индекс МосБиржи;Индекс МосБиржи;2289,75;2280,02;2308,43;2261,26;30573074781;0;0;2;1,13225E+13;RUB;4944847155;3;
SNDX;IMOEX;15.06.2022;Индекс МосБиржи;Индекс МосБиржи;2318,96;2290,76;2320,4;2282,79;31609602712;0;0;2;1,14669E+13;RUB;4944847155;3;
SNDX;IMOEX;16.06.2022;Индекс МосБиржи;Индекс МосБиржи;2369,75;2321,52;2374,24;2317,87;35239559797;0;0;2;1,17181E+13;RUB;4944847155;3;
SNDX;IMOEX;17.06.2022;Индекс МосБиржи;Индекс МосБиржи;2353,98;2373,07;2382,49;2345,4;21840774909;0;0;2;1,12555E+13;RUB;4781494292;3;
SNDX;IMOEX;20.06.2022;Индекс МосБиржи;Индекс МосБиржи;2404,4;2358,26;2404,4;2357,33;34227692868;0;0;2;1,14966E+13;RUB;4781494292;3;
SNDX;IMOEX;21.06.2022;Индекс МосБиржи;Индекс МосБиржи;2358,81;2407,63;2415,59;2357,27;47531716832;0;0;2;1,12786E+13;RUB;4781494292;3;
SNDX;IMOEX;22.06.2022;Индекс МосБиржи;Индекс МосБиржи;2373,52;2348,04;2373,52;2320,87;43293077660;0;0;2;1,1349E+13;RUB;4781494292;3;
SNDX;IMOEX;23.06.2022;Индекс МосБиржи;Индекс МосБиржи;2404,54;2375,6;2404,54;2350,1;48779605044;0;0;2;1,14973E+13;RUB;4781494292;3;
SNDX;IMOEX;24.06.2022;Индекс МосБиржи;Индекс МосБиржи;2391,51;2405,31;2414,02;2372,05;32470388223;0;0;2;1,1435E+13;RUB;4781494292;3;
SNDX;IMOEX;27.06.2022;Индекс МосБиржи;Индекс МосБиржи;2417,06;2387,55;2417,06;2384,32;32260073730;0;0;2;1,15571E+13;RUB;4781494292;3;
SNDX;IMOEX;28.06.2022;Индекс МосБиржи;Индекс МосБиржи;2408,75;2419,15;2419,81;2392,26;43643513133;0;0;2;1,15174E+13;RUB;4781494292;3;
SNDX;IMOEX;29.06.2022;Индекс МосБиржи;Индекс МосБиржи;2378,55;2407,49;2407,49;2370,41;39630917157;0;0;2;1,1373E+13;RUB;4781494292;3;
SNDX;IMOEX;30.06.2022;Индекс МосБиржи;Индекс МосБиржи;2204,85;2380,03;2407,2;2184,71;1,12712E+11;0;0;2;1,05344E+13;RUB;4777848516;3;
SNDX;IMOEX;01.07.2022;Индекс МосБиржи;Индекс МосБиржи;2206,61;2197,9;2237,92;2165,13;51706511775;0;0;2;1,05428E+13;RUB;4777848516;3;
SNDX;IMOEX;04.07.2022;Индекс МосБиржи;Индекс МосБиржи;2204,66;2208,7;2240,83;2197,39;39025784885;0;0;2;1,05335E+13;RUB;4777848516;3;
SNDX;IMOEX;05.07.2022;Индекс МосБиржи;Индекс МосБиржи;2226,64;2214,39;2238,73;2187,57;46917603888;0;0;2;1,06385E+13;RUB;4777848516;3;
SNDX;IMOEX;06.07.2022;Индекс МосБиржи;Индекс МосБиржи;2221,88;2227,02;2273,24;2214,04;42030318167;0;0;2;1,06158E+13;RUB;4777848516;3;
SNDX;IMOEX;07.07.2022;Индекс МосБиржи;Индекс МосБиржи;2226,65;2221,02;2239,59;2206,16;29779918347;0;0;2;1,06386E+13;RUB;4777848516;3;
SNDX;IMOEX;08.07.2022;Индекс МосБиржи;Индекс МосБиржи;2222,51;2225,02;2234,55;2202,52;22404447211;0;0;2;1,06188E+13;RUB;4777848516;3;
SNDX;IMOEX;11.07.2022;Индекс МосБиржи;Индекс МосБиржи;2162,34;2213,55;2224,35;2156,36;30424271678;0;0;2;1,03313E+13;RUB;4777848516;3;
SNDX;IMOEX;12.07.2022;Индекс МосБиржи;Индекс МосБиржи;2133,77;2160,74;2160,74;2105,26;33458868466;0;0;2;1,01948E+13;RUB;4777848516;3;
SNDX;IMOEX;13.07.2022;Индекс МосБиржи;Индекс МосБиржи;2073,68;2138,14;2142,51;2064,58;28992855952;0;0;2;9,90774E+12;RUB;4777848516;3;
SNDX;IMOEX;14.07.2022;Индекс МосБиржи;Индекс МосБиржи;2063,3;2073,79;2105,61;2049,44;25927908702;0;0;2;9,85814E+12;RUB;4777848516;3;
SNDX;IMOEX;15.07.2022;Индекс МосБиржи;Индекс МосБиржи;2109,52;2069,02;2109,52;2056,82;24180602393;0;0;2;1,0079E+13;RUB;4777848516;3;
SNDX;IMOEX;18.07.2022;Индекс МосБиржи;Индекс МосБиржи;2096,42;2119,02;2127,96;2083,01;21323881777;0;0;2;1,00164E+13;RUB;4777848516;3;
SNDX;IMOEX;19.07.2022;Индекс МосБиржи;Индекс МосБиржи;2071,28;2089,28;2089,28;2047,33;23004610339;0;0;2;9,89627E+12;RUB;4777848516;3;
SNDX;IMOEX;20.07.2022;Индекс МосБиржи;Индекс МосБиржи;2075,24;2076,24;2098,92;2067,37;25182119102;0;0;2;9,9152E+12;RUB;4777848516;3;
SNDX;IMOEX;21.07.2022;Индекс МосБиржи;Индекс МосБиржи;2053,64;2075,99;2075,99;2022,16;27162716774;0;0;2;9,812E+12;RUB;4777848516;3;
SNDX;IMOEX;22.07.2022;Индекс МосБиржи;Индекс МосБиржи;2096,75;2056,16;2099,68;2053,2;24272476943;0;0;2;1,0018E+13;RUB;4777848516;3;
SNDX;IMOEX;25.07.2022;Индекс МосБиржи;Индекс МосБиржи;2128,96;2099,81;2132,75;2090,22;28351314131;0;0;2;1,01719E+13;RUB;4777848516;3;
SNDX;IMOEX;26.07.2022;Индекс МосБиржи;Индекс МосБиржи;2192,42;2135,89;2192,42;2135,89;35324587837;0;0;2;1,04751E+13;RUB;4777848516;3;
SNDX;IMOEX;27.07.2022;Индекс МосБиржи;Индекс МосБиржи;2196,22;2198,96;2220,82;2184,71;35568624254;0;0;2;1,04932E+13;RUB;4777848516;3;
SNDX;IMOEX;28.07.2022;Индекс МосБиржи;Индекс МосБиржи;2189,16;2204,01;2213,21;2169,21;27632179178;0;0;2;1,04595E+13;RUB;4777848516;3;
SNDX;IMOEX;29.07.2022;Индекс МосБиржи;Индекс МосБиржи;2213,81;2187,67;2213,81;2181,07;25886690603;0;0;2;1,05773E+13;RUB;4777848516;3;
SNDX;IMOEX;01.08.2022;Индекс МосБиржи;Индекс МосБиржи;2180,09;2213,75;2220,73;2178,98;34423779174;0;0;2;1,04161E+13;RUB;4777848516;3;
SNDX;IMOEX;02.08.2022;Индекс МосБиржи;Индекс МосБиржи;2137,3;2176,57;2178,81;2137,3;27914278332;0;0;2;1,02117E+13;RUB;4777848516;3;
SNDX;IMOEX;03.08.2022;Индекс МосБиржи;Индекс МосБиржи;2123,92;2138,76;2156,54;2123,92;26449883090;0;0;2;1,01478E+13;RUB;4777848516;3;
SNDX;IMOEX;04.08.2022;Индекс МосБиржи;Индекс МосБиржи;2116,58;2126,39;2137,83;2111,87;22594862838;0;0;2;1,01127E+13;RUB;4777848516;3;
SNDX;IMOEX;05.08.2022;Индекс МосБиржи;Индекс МосБиржи;2054,29;2120,13;2124,6;2052,08;36874314129;0;0;2;9,81508E+12;RUB;4777848516;3;
SNDX;IMOEX;08.08.2022;Индекс МосБиржи;Индекс МосБиржи;2088,4;2106,5;2119,41;2086,98;27924176472;0;0;2;9,97804E+12;RUB;4777848516;3;
SNDX;IMOEX;09.08.2022;Индекс МосБиржи;Индекс МосБиржи;2136,8;2090,37;2136,8;2071,72;26431314966;0;0;2;1,02093E+13;RUB;4777848516;3;
SNDX;IMOEX;10.08.2022;Индекс МосБиржи;Индекс МосБиржи;2151,5;2138,81;2158,87;2128,59;27194863629;0;0;2;1,02795E+13;RUB;4777848516;3;
SNDX;IMOEX;11.08.2022;Индекс МосБиржи;Индекс МосБиржи;2133,11;2157,17;2174,9;2128,38;29583573203;0;0;2;1,01917E+13;RUB;4777848516;3;
SNDX;IMOEX;12.08.2022;Индекс МосБиржи;Индекс МосБиржи;2147,33;2133,93;2150,9;2117,08;21718566669;0;0;2;1,02596E+13;RUB;4777848516;3;
SNDX;IMOEX;15.08.2022;Индекс МосБиржи;Индекс МосБиржи;2165,12;2147,76;2165,75;2139,45;22639885748;0;0;2;1,03446E+13;RUB;4777848516;3;
SNDX;IMOEX;16.08.2022;Индекс МосБиржи;Индекс МосБиржи;2208,33;2172,4;2208,33;2168,06;27547482468;0;0;2;1,05511E+13;RUB;4777848516;3;
SNDX;IMOEX;17.08.2022;Индекс МосБиржи;Индекс МосБиржи;2188,56;2213,43;2225,05;2186,86;28031808792;0;0;2;1,04566E+13;RUB;4777848516;3;
SNDX;IMOEX;18.08.2022;Индекс МосБиржи;Индекс МосБиржи;2194,31;2188,42;2197,92;2176,02;19293588498;0;0;2;1,04841E+13;RUB;4777848516;3;
